,EEG Fpz-Cz_0_Alpha,EEG Fpz-Cz_0_Beta,EEG Fpz-Cz_0_Delta,EEG Fpz-Cz_0_Gamma,EEG Fpz-Cz_0_Sigma,EEG Fpz-Cz_0_Theta,EEG Fpz-Cz_0_TotalAbsPow,EEG Fpz-Cz_1_Alpha,EEG Fpz-Cz_1_Beta,EEG Fpz-Cz_1_Delta,EEG Fpz-Cz_1_Gamma,EEG Fpz-Cz_1_Sigma,EEG Fpz-Cz_1_Theta,EEG Fpz-Cz_1_TotalAbsPow,EEG Fpz-Cz_2_Alpha,EEG Fpz-Cz_2_Beta,EEG Fpz-Cz_2_Delta,EEG Fpz-Cz_2_Gamma,EEG Fpz-Cz_2_Sigma,EEG Fpz-Cz_2_Theta,EEG Fpz-Cz_2_TotalAbsPow,EEG Fpz-Cz_3_Alpha,EEG Fpz-Cz_3_Beta,EEG Fpz-Cz_3_Delta,EEG Fpz-Cz_3_Gamma,EEG Fpz-Cz_3_Sigma,EEG Fpz-Cz_3_Theta,EEG Fpz-Cz_3_TotalAbsPow,EEG Fpz-Cz_4_Alpha,EEG Fpz-Cz_4_Beta,EEG Fpz-Cz_4_Delta,EEG Fpz-Cz_4_Gamma,EEG Fpz-Cz_4_Sigma,EEG Fpz-Cz_4_Theta,EEG Fpz-Cz_4_TotalAbsPow,EEG Pz-Oz_0_Alpha,EEG Pz-Oz_0_Beta,EEG Pz-Oz_0_Delta,EEG Pz-Oz_0_Gamma,EEG Pz-Oz_0_Sigma,EEG Pz-Oz_0_Theta,EEG Pz-Oz_0_TotalAbsPow,EEG Pz-Oz_1_Alpha,EEG Pz-Oz_1_Beta,EEG Pz-Oz_1_Delta,EEG Pz-Oz_1_Gamma,EEG Pz-Oz_1_Sigma,EEG Pz-Oz_1_Theta,EEG Pz-Oz_1_TotalAbsPow,EEG Pz-Oz_2_Alpha,EEG Pz-Oz_2_Beta,EEG Pz-Oz_2_Delta,EEG Pz-Oz_2_Gamma,EEG Pz-Oz_2_Sigma,EEG Pz-Oz_2_Theta,EEG Pz-Oz_2_TotalAbsPow,EEG Pz-Oz_3_Alpha,EEG Pz-Oz_3_Beta,EEG Pz-Oz_3_Delta,EEG Pz-Oz_3_Gamma,EEG Pz-Oz_3_Sigma,EEG Pz-Oz_3_Theta,EEG Pz-Oz_3_TotalAbsPow,EEG Pz-Oz_4_Alpha,EEG Pz-Oz_4_Beta,EEG Pz-Oz_4_Delta,EEG Pz-Oz_4_Gamma,EEG Pz-Oz_4_Sigma,EEG Pz-Oz_4_Theta,EEG Pz-Oz_4_TotalAbsPow,EEG Fpz-Cz_SW_density,EEG Pz-Oz_SW_density,EEG Fpz-Cz_SP_density,EEG Pz-Oz_SP_density,EMG_submental_RMS_mean_W,EMG_submental_RMS_std_W,EMG_submental_RMS_mean_N1,EMG_submental_RMS_std_N1,EMG_submental_RMS_mean_N2,EMG_submental_RMS_std_N2,EMG_submental_RMS_mean_N3,EMG_submental_RMS_std_N3,EMG_submental_RMS_mean_R,EMG_submental_RMS_std_R,EMG_submental_RMS_mean_all,EMG_submental_RMS_std_all,SPT,WASO,TST,SME,SFI,Lat_REM,WAKE,N1,N2,N3,REM,%N1,%N2,%N3,%REM,dataset,file,UNS
49,0.024062635000694634,0.0430072076928516,0.8222290999379179,0.030236473494667016,0.013780148183327545,0.06668443569054153,215.86195140854628,0.09668069448557795,0.10332948616280598,0.5864092093497029,0.030286875977810424,0.03873756535853309,0.1445561686655695,40.256838370925486,0.038279914273754614,0.012726926262458466,0.801818035318614,0.0033314393951188936,0.02013404350319569,0.12370964124685875,117.11561956623251,0.01834277345616041,0.0029524845585683092,0.9052324799824465,0.0008053835391133844,0.006500518840792221,0.0661663596229192,365.07049958612913,0.04828653067025994,0.04974365523969386,0.7175344119522613,0.018761487528736763,0.02306427251741676,0.1426096420916311,45.73434878600694,0.09337461905848132,0.18614346276179225,0.43489162185550245,0.12479625966799371,0.05697700136755373,0.10381703528867652,43.72371136341062,0.18376902504756576,0.07281518443386277,0.5085768680698339,0.011088110142512434,0.04248768591181608,0.18126312639440958,23.477401794074694,0.04858150947558477,0.014739456869431579,0.7328283135664336,0.0027712469581932454,0.023060388486386977,0.17801908464396982,49.716737044335,0.022080405172917615,0.0050680002346142165,0.8679960745352131,0.0009488749660271546,0.009338670922166012,0.09456797416906246,130.23253622957782,0.057769449793185546,0.0318764924106377,0.6983236433689242,0.0063734384780734865,0.023705676379071155,0.18195129957010775,25.85819506313659,0.1353637901861252,0.00338409475465313,0.5752961082910322,0.4128595600676819,1.9963770930556801,0.22707999041660237,1.4407614577883578,0.4183354380328124,0.7163493012148995,0.3917952575032544,0.4983021333252678,0.07386861160074745,1.2873556625326528,0.16270579939725704,0.9148238227210532,0.48421484443766716,426.0,6.5,419.5,98.4742,0.2145,157.5,6.5,51.0,284.5,11.0,73.0,12.1573,67.8188,2.6222,17.4017,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4251E0-raw.fif,
50,0.09986519117064184,0.10704986725389222,0.5863085371928995,0.031234680063185062,0.04046150911910196,0.13508021520027955,36.965929935499254,0.04925153440667651,0.04171698588811109,0.7294701741222023,0.010710792337220576,0.024906195075450572,0.14394431817033873,49.07087100505584,0.039065773627288546,0.013310183755218134,0.7939926726684833,0.003584388311453014,0.021689724844982994,0.1283572567925737,89.90036160479345,0.018242763485067405,0.0030052131370834467,0.9040361605509659,0.0008753337766608579,0.00684384711859588,0.06699668193162601,266.08009501576765,0.04662736708671316,0.04219201768789156,0.7280427903479028,0.015416889948631942,0.021278126121526103,0.1464428088073347,43.52522761517757,0.1927636973454627,0.08467624370603127,0.48850129816256527,0.0161035060318507,0.04420900919269476,0.17374624556139606,18.44124232502891,0.06507174104933303,0.034297976757340316,0.6540611124638072,0.007670321750064586,0.02603103377520399,0.21286781420425055,22.85472743710003,0.04656943921844291,0.015025729406655143,0.7327600657298057,0.0037221853463855494,0.022869625214915017,0.17905295508379557,36.39746049029873,0.021478468938878677,0.0042420540158346585,0.8694661743768287,0.0012827857500812214,0.008161184485051603,0.09536933243332453,88.62502779428151,0.05735309528871913,0.028908402052147363,0.6881355507416114,0.0068604187437216625,0.022299890592510963,0.19644264258128952,22.143953011848343,0.13001912045889102,0.0,0.6424474187380497,0.4206500956022945,1.3020646398530848,0.3680856090074761,1.0580583085927102,0.32860951813498984,0.8474092618395503,0.38702137052101016,0.9149955911033026,0.16642322511720564,1.592041156315577,0.2484406483835481,1.0715190380831074,0.44425459232104975,450.5,45.0,405.0,89.9001,1.7037,185.5,45.0,56.5,212.5,49.0,87.0,13.9506,52.4691,12.0988,21.4815,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4252E0-raw.fif,0.5
51,0.03524034371530353,0.06270544672606171,0.7410940607545328,0.03412508408122496,0.023776280739798577,0.10305878398307838,137.4495107723708,0.0989717655027683,0.06107799182406896,0.645270785369394,0.017563697886511662,0.044083515880416084,0.13303224353684054,26.832426914457237,0.11175446703995945,0.01623886970397925,0.7041832972586332,0.003627125469616765,0.03526670503807399,0.12892953548973748,50.68425121259398,0.04333296226327444,0.0020811078042030483,0.8981249768938625,0.000531318673444701,0.0056633819536850765,0.050266252411530675,230.45764192641093,0.07794558642385997,0.04850962750966927,0.6688518593861493,0.011528389475909291,0.030107370309644756,0.16305716689476718,20.739518940287443,0.0838582996649166,0.13262550923055116,0.5543703538513275,0.053846969127761615,0.05523359357157961,0.12006527455386339,19.42345834760089,0.10005573284684688,0.05172509857422369,0.6275223676017131,0.011911122378432915,0.03702295260523397,0.17176272599354928,14.834056916959508,0.07681558918369336,0.019449922073354553,0.6921750964652024,0.004738241927906142,0.02782241241122103,0.17899873793862267,23.418567418149113,0.03784136529953905,0.004260234250682106,0.8639708041673909,0.001641191354989096,0.007335663699428277,0.08495074122797036,68.22955421033038,0.06950772956214284,0.03589228007006572,0.6287321158639824,0.007648252090994071,0.025177518421997454,0.23304210399081796,15.973780512936338,0.17635270541082165,0.1402805611222445,1.6873747494989981,0.49699398797595196,1.6595594719061317,0.1791008484642157,1.3315778334989636,0.5747095957001769,1.2106516008430848,0.7766053143080659,1.7038703438365943,0.6398903559601872,2.5193067149935446,0.32135661390890663,1.61643483392978,0.6763905668648159,738.5,253.5,485.0,65.6737,2.8454,303.0,253.5,122.5,202.5,47.0,113.0,25.2577,41.7526,9.6907,23.299,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4261F0-raw.fif,
52,0.16362409732547634,0.11995535422834817,0.4434542540914945,0.04396627109214294,0.0702693218214659,0.15873070144107201,80.81600888292415,0.10359962380926648,0.0858561604422645,0.5734108667965592,0.029844148281534862,0.05478048578585706,0.15250871488451778,60.16264964448919,0.12585744313304506,0.02953379592369226,0.6483224613180706,0.009764428863758048,0.0436754424162034,0.14284642834523087,108.77254221160354,0.0576631655919831,0.0035826013731921715,0.8739434789873298,0.0013150917483279023,0.007187049452682483,0.05630861284648482,497.2001840015408,0.10215887276483805,0.07960972145561078,0.5705325548945059,0.02466229586977084,0.04394712044825492,0.1790894345670196,46.11292798892667,0.1739601328224259,0.06473633447869444,0.5133500824579839,0.0133016547629075,0.05128001560268107,0.18337177987530753,21.568400625356176,0.09283389840780945,0.0535941022530346,0.5929965400590347,0.014225934255508629,0.03847724804048375,0.2078722769841285,14.251116681249066,0.08897361062463334,0.024627042012839377,0.6483799968757714,0.006602206256722118,0.03278484820891835,0.19863229602111548,24.00212530070869,0.05453962224560676,0.005765803134315465,0.8131253926671971,0.002088765037112427,0.009646431923168549,0.11483398499259938,65.60235750972987,0.08347193336377731,0.039999271892731364,0.5529554711507197,0.00960799655489011,0.02807078781547903,0.2858945392224024,19.228930326258446,1.0570902394106814,0.0,1.6721915285451197,0.6040515653775322,1.7503040113021278,0.4005365314067077,1.648588154270243,0.45282236432478146,1.3349255910779143,0.6430922061321421,0.8765245326898885,0.5108445967780104,1.9488331685649962,0.26883456205844164,1.4813735933554728,0.6254003116811778,430.0,23.5,406.5,94.5349,1.2546,72.0,23.5,38.5,232.0,39.5,96.5,9.4711,57.0726,9.7171,23.7392,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4262F0-raw.fif,
53,0.17148126412345555,0.13786010382357292,0.4441619855012602,0.03656374133834531,0.0831377703861071,0.12679513482725907,115.79675640667524,0.15237332592764094,0.06869348631826469,0.5341103908794014,0.016918992755474496,0.0668849947818225,0.1610188093373959,124.06676331424865,0.11475041726847411,0.02929547996886606,0.6583877655413466,0.009022720761340194,0.04078179731647279,0.14776181914350045,164.597929220009,0.03252675360928295,0.0051434867699597,0.8974400401579711,0.0019568999753332376,0.00885651120778792,0.05407630827966507,682.1016134806538,0.12472011532891668,0.09801511352219282,0.5105636751063347,0.02561292401503152,0.07032176287448588,0.17076640915303867,74.34320186990512,0.429976509657833,0.07297115485087906,0.2720332516697441,0.010326081073651697,0.07598332655703935,0.13870967619085242,76.60523472857236,0.172840989976296,0.03818971386089907,0.5077707936199527,0.00713489465678125,0.053523233988849034,0.22054037389722242,56.97761015613224,0.1294284866323847,0.019488679899691084,0.6078088864344461,0.00437428369600996,0.034080028860651986,0.20481963447681675,75.13674486981402,0.06045259546222971,0.007144890782645314,0.7799068483866513,0.0019239545601562127,0.014740568027719886,0.1358311427805976,147.59969123975105,0.13134534870680173,0.04131791239821186,0.5336121404217959,0.008145983980623297,0.050210641716421124,0.23536797277614588,48.825450457949024,3.758620689655172,0.06896551724137931,0.8463949843260189,0.3824451410658307,2.2408130262256036,0.34354163284355865,1.8953094191577833,0.6149101721311734,0.9702242718884815,0.5389734738183471,0.7495232248759685,0.3852176513944735,1.3933508440939755,0.26414357365765473,1.1475248552707644,0.6181298230913507,466.0,24.0,442.0,94.8498,0.543,81.5,24.0,36.0,237.5,81.5,87.0,8.1448,53.733,18.4389,19.6833,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4271F0-raw.fif,
54,0.11947439600297245,0.06466386614009881,0.6247368973721226,0.012417096725758574,0.051245668126125105,0.12746207563292225,86.67293479593778,0.12109860125318554,0.05106788388577569,0.614482404237205,0.009741163764719217,0.0539621952052229,0.14964775165389144,81.36833307290169,0.10578009099475126,0.02658727564939815,0.68219046413866,0.00537381806456767,0.037939695344729775,0.14212865580789202,108.51530415494176,0.02768092382421734,0.004168180207478895,0.9104231506980538,0.0010352443911383804,0.007449478822666184,0.04924302205644533,475.777620302424,0.11012287078339358,0.07104119298651244,0.5781494370308383,0.013622575477663641,0.05465151977029551,0.17241240395129698,50.04495707913933,0.18164506710674497,0.05699792727074141,0.5306538617655814,0.011448555123565091,0.049424694362240826,0.16982989437112617,51.7554105725811,0.1337926430570533,0.03761654362552383,0.5705894960953448,0.008147978359819197,0.04186337823800474,0.2079899606242541,39.49882428583275,0.1175735502564169,0.026721109009938127,0.6243057621952806,0.005866698939524772,0.03340708535014207,0.19212579424869825,47.34771025091918,0.046730786713326915,0.008445433452329846,0.8076434289016914,0.002292957367689807,0.012174773657493133,0.12271261990746889,99.06299929636617,0.1306227096793063,0.05320118817894977,0.5361652938429167,0.011280520673934627,0.04749564944872278,0.22123463817617037,27.47339162317002,2.276481149012567,0.0466786355475763,0.8725314183123878,0.40933572710951527,1.5899450979836625,0.7262801353649178,1.183252607798154,0.6146371648925268,0.8836538735983014,0.501192749858079,0.6571254427314746,0.3124593021127771,1.351730685571546,0.17773621937195105,1.0515633110857423,0.5530217097707836,485.0,51.5,433.5,89.3814,1.6609,73.0,51.5,43.5,189.5,89.0,111.5,10.0346,43.714,20.5306,25.7209,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4272F0-raw.fif,
55,0.050533587666112115,0.0596657068830615,0.7676532646887023,0.021953939575479836,0.02695813454338236,0.07323536664326238,107.86792799478447,0.08334170134758165,0.11843578447722351,0.5899377871209427,0.02202812542096834,0.048616960269522225,0.13763964136376172,32.661692740814956,0.040077711738962706,0.013908749079037355,0.8165191451702034,0.003483553078036412,0.019499613081601752,0.10651122785215882,93.17117980079173,0.00814323081875449,0.0013873803552692519,0.9564202682810113,0.00045009208937960563,0.0030643256257602016,0.03053470282982536,541.5537825611137,0.05394450671080473,0.046415129152628985,0.6751223540722101,0.01068654406952875,0.026281543013455807,0.18754992298137163,40.209725576720565,0.0947097644867017,0.06680466954198067,0.6856697444300863,0.025202440208440743,0.04477872636672534,0.08283465496606497,52.50835597346587,0.09149229387956928,0.06139057731131142,0.650834048940485,0.010227399501704296,0.040566930430468794,0.14548874993646094,21.884707159121977,0.04841351536534423,0.011664687897079628,0.7673719641901753,0.0023534744820681765,0.01928093750982969,0.15091542055550347,59.02215407475234,0.017789227232216223,0.0028051991851065503,0.90227877625328,0.0006959704031826885,0.005893088313767521,0.07053773861244667,171.54419543273335,0.06139334866052675,0.026921180368719017,0.6916388283688032,0.00486568758020466,0.02619936849836361,0.1889815865233819,31.580302419882237,1.918722786647315,0.10449927431059507,0.41509433962264153,0.2960812772133527,1.6113088209523414,0.16921741567576135,1.519117734672096,0.3565988778123694,1.2044294415637162,0.4186254795463974,1.1520546598490082,0.6046489736898022,1.5618745541202828,0.316991292514463,1.309393829548848,0.45698099626385397,503.5,36.5,467.0,92.7507,0.8994,177.0,36.5,38.0,265.0,79.5,84.5,8.137,56.7452,17.0236,18.0942,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4281G0-raw.fif,
56,0.0536564660258697,0.06801419371461428,0.7565831931379298,0.01364664196900818,0.030215366628933836,0.07788413852364447,70.3831557188272,0.09234856688662924,0.14341427842940982,0.5528239257936552,0.016812199145903386,0.0590075917129551,0.13559343803144708,28.59975604112693,0.03943318834420917,0.014996997108015395,0.8198639986071944,0.002982911906198027,0.01924168697378818,0.10348121706059457,90.50943758533239,0.007460209309396711,0.0013936900122206593,0.9583827295154081,0.0003783467726960417,0.0030003187517336754,0.029384705638544416,501.978429499418,0.05983273773574988,0.04523302006365372,0.6849197753800422,0.007981744295507224,0.028213930410356993,0.17381879211469017,42.677556668108906,0.14793144750322082,0.1310581676262311,0.4984216564951176,0.026480638127309133,0.08454662722467735,0.11156146302344358,36.20505006769022,0.11351083159108388,0.10552894367696533,0.5535944384800113,0.015128681629799396,0.06090701727132812,0.15133008735081252,21.555356017464433,0.04581758016410901,0.012312756841371255,0.7850142100416742,0.002663336613420987,0.01812930208811773,0.13606281425130706,88.22954028879333,0.011695181417266593,0.0018732169254807687,0.9349591769932742,0.0005055138583861055,0.004090634821667197,0.046876275983924375,307.11096397788555,0.046477663719101135,0.02118569112908628,0.7697622221233476,0.0038243311468079575,0.021053185890116618,0.13769690599154097,62.73255977895742,1.9644588045234248,0.22940226171243944,0.27786752827140554,0.28432956381260094,0.9760854508840084,0.15445010995674344,0.9379844148819617,0.06268461436829277,0.8680918550496383,0.32816854406564694,0.8283563206092641,0.3579256739312346,1.3004553325538917,0.23954949357027439,0.9530849541742246,0.3359895202281285,475.0,42.0,433.0,91.1579,0.9007,148.0,42.0,40.5,237.0,72.5,83.0,9.3533,54.7344,16.7436,19.1686,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4282G0-raw.fif,
57,0.07828364634877137,0.0268113123414348,0.7953668376414552,0.009937335533084094,0.013958916809621611,0.07564195132563353,215.8344341169466,0.09317746193683754,0.039776950481188775,0.6610101120128868,0.012381805077611985,0.029440431855982788,0.16421323863549195,77.2729546154804,0.06841209899468294,0.012602331018080778,0.7538777866287242,0.004088317744310799,0.02265493374929617,0.138364531864905,158.71707530882003,0.015437390064303723,0.0027730329067188197,0.9265685891650068,0.0009447834640194412,0.005595896674139787,0.04868030772581127,544.899801803381,0.051331866136243305,0.025200680474989835,0.7038649436398282,0.010147727921942844,0.018149757210020177,0.19130502461697588,96.06639260488691,0.23126505993417812,0.056809791780645796,0.49632244660851116,0.013034270384151087,0.035850911625756855,0.16671751966675744,56.25775230718117,0.11875607733665781,0.03622026094990977,0.5826704131875771,0.008592523550652017,0.03137282340392037,0.2223879015712828,39.72152705948538,0.08759116965309074,0.016117964589684192,0.674674742821757,0.0041081526419994045,0.025441632737733123,0.19206633755573593,66.91792155475568,0.030456618798478434,0.005280967933945519,0.8611995562868874,0.0013304084951766396,0.008154813979152103,0.09357763450635986,162.29921466160334,0.0701401031308396,0.02851880838573532,0.6444273412366353,0.007095459927476466,0.024806863285864064,0.22501142403344898,40.56731158850884,1.182674199623352,0.08662900188323917,1.0847457627118644,0.6290018832391714,1.173313480013225,0.4271412702937328,0.7077305322474112,0.3194040524162895,0.4998858436592962,0.21422633468240768,0.43504025881586245,0.2760400190686135,0.8748153068754423,0.21663059866198053,0.6779210867665607,0.3638845811843128,505.5,62.0,443.5,87.7349,3.3822,64.5,62.0,90.5,213.5,52.0,87.5,20.4059,48.1398,11.7249,19.7294,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4291G0-raw.fif,
58,0.03419038121457886,0.04000021080787461,0.7989589120286088,0.022851122146412873,0.01655898214547597,0.08744039165704914,310.4863106086947,0.08673695804916935,0.0334635657413685,0.6563781254141825,0.008237051284265306,0.027890324873436335,0.18729397463757835,86.1047703586923,0.07091259352298981,0.01321714852412848,0.7381545931042659,0.003505364533576322,0.02157173902728994,0.1526385612877496,174.30362921552955,0.014555448113834872,0.0025495969859072,0.9302253581720065,0.0007446443160355891,0.00479761467770662,0.04712733773450906,664.4006938020829,0.06561523556776669,0.027654013767640644,0.6637543236184367,0.00825802219582173,0.020921283004453388,0.21379712184588107,99.14607157108647,0.12111364046176704,0.11778644206148126,0.446030310672825,0.06175123397019399,0.05128380560827412,0.2020345672254598,51.68484649960033,0.10560606408210174,0.0308888933517037,0.5851425954231488,0.006569400414102172,0.02848794981235719,0.24330509691658653,42.494235356823594,0.09163639955131597,0.017135352463225367,0.6603193680710051,0.003629964442370125,0.02509264310075431,0.20218627237132955,71.33765621134603,0.030567517950159294,0.005257358417851188,0.8623333542988307,0.0012211493352101389,0.00777744078252537,0.09284317921542239,185.32334872551522,0.07886039982970189,0.02669417968403585,0.6359711796709463,0.00584717712434686,0.02304774637911219,0.22957931731185607,47.12136099128379,2.175787728026534,0.14262023217247097,0.6666666666666667,0.417910447761194,1.0708240603173194,0.2417218887897708,0.6829182324503393,0.2921964968755309,0.6952278513209812,0.3660891655428678,1.0539879880442011,0.2152797428499731,1.2408634208283522,0.14814885297356073,0.9662124587892676,0.34277582707519466,744.0,306.5,436.0,58.6022,1.7202,321.0,306.5,24.5,228.5,73.0,110.0,5.6193,52.4083,16.7431,25.2294,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4292G0-raw.fif,1.5
59,0.07110934793852265,0.1403492124876696,0.5558710496122957,0.05570776686511595,0.038899084149052514,0.1380635389473433,64.23413061112136,0.08369023744769381,0.08501422708221637,0.5514072225871032,0.03585318985264388,0.042219940677693045,0.20181518235265009,57.172686380728834,0.06746846148889162,0.02731012027760094,0.7002997416840462,0.012248679353452748,0.03494708234599946,0.15772591485000909,105.2050246103844,0.03595412418558452,0.009455242065774756,0.8436380398465453,0.004593891496425341,0.015275079984303774,0.09108362242136644,226.02158796778613,0.07227875811623605,0.10461705615462419,0.5419284289460224,0.05331667594802628,0.030915503506008118,0.1969435773290828,45.70542285224441,0.13195187518928192,0.08358036176530716,0.5343570184870862,0.02174190983413455,0.06532198659782486,0.16304684812636522,32.564480711132134,0.11959753020369757,0.05251115095866436,0.5241067711635599,0.012650901696166053,0.05462801221507673,0.23650563376283526,37.48073478219172,0.08735523049254741,0.023305674616256433,0.618690723117663,0.005754258858819504,0.03722799012094705,0.227666122793767,61.93970986529971,0.049431423874241286,0.010238546822645337,0.7588154298242747,0.002945335941471254,0.01787654477074604,0.16069271876662145,101.95078367192792,0.13001053222867084,0.07351859844876825,0.506436055675141,0.02214716440522276,0.06337545865287823,0.20451219058931835,24.61141904610517,0.2546201232032854,0.02053388090349076,0.9322381930184805,0.2997946611909651,1.3895031415216703,0.3447579372656125,1.1631243423107607,0.4701973441921162,0.9506994107266103,0.5315784913025856,0.5647978209449999,0.4091489629350526,1.3013456829016425,0.4299620952881623,1.0688184792201936,0.5247955439058832,405.5,45.5,359.0,88.5327,1.337,71.0,45.5,54.5,228.5,15.0,61.0,15.1811,63.649,4.1783,16.9916,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4301E0-raw.fif,1.0
60,0.089701978876201,0.17091498594610777,0.4155645075597706,0.08467210788996352,0.050621325422638044,0.18852509430531897,48.552077771849305,0.08518761524711613,0.09666427784994593,0.5226909778566123,0.04342562302142196,0.047121937074684685,0.20490956895021864,51.384834943457065,0.07097833834983798,0.027729526041629066,0.6824345923012795,0.012588120925449961,0.03640389801481585,0.1698655243669884,90.31869605814711,0.0358463817439733,0.008482589551613072,0.8535795344834551,0.004270077766227029,0.013868322514815066,0.08395309393991672,201.58768617595075,0.07568942339288812,0.10852364249925922,0.5114377978788351,0.051704431034883036,0.0327105077920249,0.21993419740210945,40.610534098771,0.17025643182729466,0.10536081195036817,0.41261884145429967,0.031238687385434557,0.0845707929327218,0.19595443444988075,23.91070056535966,0.12976342478744912,0.059889682946399424,0.48461538516467195,0.014250240949959752,0.059696153957095294,0.2517851121944247,35.66976506986484,0.09072270288646726,0.02286973760047921,0.5992831035668978,0.005385212359411823,0.037021085226592185,0.24471815836015107,61.84418615656048,0.053691535261040764,0.00982074904302734,0.7382441254291092,0.0028486888279382664,0.01790030125509466,0.17749460018378943,96.95395306230154,0.14560260206963838,0.07548030776197899,0.47128577001364524,0.019086024406621015,0.06926186318282988,0.21928343256528682,25.414465467888252,0.12444444444444444,0.0,0.8711111111111112,0.22222222222222224,0.44168499734657807,0.23195319957061744,0.4559980974782824,0.41753203700176855,0.41934202406757215,0.31522524292647675,0.5398142362095728,0.22702642757452837,0.5774083458302235,0.5468953917176516,0.46007393804266405,0.3798842457228708,367.0,26.5,340.5,92.7793,0.793,64.5,26.5,48.0,209.0,16.0,67.5,14.0969,61.3803,4.699,19.8238,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4302E0-raw.fif,
61,0.2819126012437354,0.294006701954948,0.19874189932869002,0.049572723652659,0.058720077251251175,0.11704599656871599,95.17663429838139,0.12999560112650155,0.23869506317115147,0.36756274901268277,0.04195629751955873,0.07614465196427725,0.1456456372058284,79.8759043059804,0.06199344092021198,0.0426574344424265,0.6869883331282485,0.012504272004972809,0.03815210068947402,0.1577044188146661,120.6669809731761,0.022045726497795477,0.00898804888283131,0.8716993935007513,0.0032209441891892345,0.012578103265966676,0.08146778366346652,339.7139868586025,0.07540917745710825,0.17110824155859927,0.4998769159875199,0.051906325382130435,0.04201559019529422,0.15968374941934824,57.02529569115676,0.5094089818788777,0.15242392348422298,0.14594600819151873,0.013267179163103795,0.049464600024640724,0.1294893072576358,32.8485558524723,0.15808687694506657,0.11902166650843313,0.4437430468186637,0.01715872805959637,0.06247559739856049,0.19951408426968004,19.51091432780454,0.08011238821114586,0.030107539670395783,0.6222397828949204,0.006433680283790567,0.040590742224195876,0.22051586671555198,34.62378768092133,0.03191741952267727,0.008661385692874867,0.8130921336818249,0.002387131546799378,0.016168268711846498,0.12777366084397687,81.26343764789009,0.10436622893215416,0.10997473636960417,0.5427100201305998,0.02170075361920074,0.04632580207069417,0.17492245887774685,15.544266832164784,1.0821052631578947,0.042105263157894736,0.96,0.9221052631578947,0.9042925365676784,0.5380811656951415,0.7520299835964184,0.4479938623094689,0.6438688395994054,0.34454868270520117,0.5424751757029086,0.3881097417908841,0.886358150433865,0.12706124399950922,0.7439775851801357,0.41937585986326853,467.0,119.0,348.0,74.5182,1.7241,151.5,119.0,39.5,181.0,56.5,71.0,11.3506,52.0115,16.2356,20.4023,sc,/home/alexia/Downloads//sleep-edf-database-expanded-1.0.0/sleep-cassette/preprocessed/SC4311E0-raw.fif,
